1.254993040992480324e-01 5.569209492817089316e-04 6.614605567642246880e-20 1.908692416549690254e-02 2.810878552420998863e-02 2.863812459480319766e-06 1.013442359091067035e-26 1.241643659246605309e-02 4.487933460124913371e-03 8.933328781661131438e-08
7.716473084125944661e-03 5.646024186490107566e-03 2.351172147703210529e-60 1.607765147756920183e-30 1.278350762970201830e-86 1.619288548991066594e-17 2.099846548096448093e-02 3.548119518175730825e-109 4.163672077728536290e-22 1.630455217355959270e-16
8.357706304269145860e-05 2.264953680019777052e-02 8.689133718605654550e-50 8.562170231594481806e-48 4.905809374173019885e-26 7.613815339715658504e-04 4.812814063428930839e-03 1.991281744760003022e-73 1.783385652608645783e-12 2.585929149752622368e-28
6.970325027914235465e-03 5.240091783513152499e-23 4.688632551365943958e-28 1.895803397768394372e-24 1.978452562458474229e-02 8.762948122271859092e-04 8.596141350985490523e-03 1.638458049069676126e-27 4.092229293684356527e-03 7.101725105254599510e-45
6.957470887606109593e-03 4.976312389926120135e-03 5.061403502872353885e-56 8.007599213057511309e-34 1.970984469912197684e-47 1.172701167247488553e-02 3.350402405589924194e-17 3.970975559749159998e-105 8.662751123638430658e-04 2.201273021955563137e-04
1.273710260195238392e-02 8.031765495203733999e-40 1.495961720619650055e-02 4.790872870868058846e-07 5.213176161152201227e-02 2.393423030856532685e-02 3.755014592870814516e-02 1.840213093852319931e-02 2.854262888838035760e-20 1.901772581087952586e-40
3.791867692967892944e-02 2.058661029501370268e-02 4.250583834009652321e-16 1.501937833820573203e-30 7.874549543594308587e-02 3.554948871356031131e-37 2.765200583471203978e-55 1.346442312937422454e-02 1.001674177793142675e-02 1.566031508858413864e-28
5.096724548009030041e-03 4.281972389122282485e-07 5.855225240219412430e-03 9.726295544124152022e-04 8.602446170985066087e-03 4.735453188925177297e-03 1.955521772326518012e-02 5.280687305695258792e-39 2.047929797318948993e-59 1.107596783043743263e-29
3.850564193583016354e-02 1.696054849695496459e-09 3.678273361956793088e-22 5.185479630574168185e-03 2.308558952997645401e-54 8.776062046625940144e-04 1.675987691565765034e-02 9.391032976598894999e-43 1.138658249520115201e-25 1.016294974686700170e-10
6.701505161559869611e-03 3.143178198618225401e-31 2.288589224195979568e-59 1.586593368508939382e-45 8.304003074973395523e-39 1.954158450963089030e-02 7.642144748459290225e-03 7.136942893731716556e-81 3.438237334924262135e-47 6.282499155705024794e-56
9.893068036799141513e-03 1.429660437248573647e-28 2.405884865941714662e-02 4.989298237877488884e-02 5.281319662313314900e-02 7.266351338395012072e-02 4.014278380877787241e-16 1.308163979429264809e-02 2.948887583698671724e-03 1.236247731617995648e-05
2.926972413574449247e-02 3.874412524279325227e-24 1.784599419072920521e-14 3.402536537232692189e-38 1.428742974289849699e-02 1.751291790979096069e-02 3.165656819609108386e-02 1.288676178470310292e-18 2.327801856684676675e-22 6.083196350073365946e-61
9.403823822585583372e-03 2.536427241087287106e-24 6.784400834285092632e-37 3.912775606190486967e-46 1.468112215329858783e-46 1.218687334102899235e-02 7.477127906412227472e-03 2.946790576882679969e-63 2.078874843249412572e-34 6.716415442042263494e-50
2.550421350143650817e-02 4.025231231243914958e-04 3.362288827034008720e-02 1.219485595327093302e-20 1.909495738371298920e-11 1.021293743644380390e-03 1.950057091637456483e-02 6.879636178562605979e-27 1.236807002658564205e-30 3.160717864276729738e-02
3.065814420818583838e-02 2.574476092708427770e-28 6.631770047031250795e-03 1.290046448985827416e-06 9.163209138707971435e-02 2.528032725716227130e-06 1.025257139121959517e-02 4.524879758452404754e-02 4.240704003827184659e-10 6.180944764119057169e-26
5.724888061208896484e-03 7.781115048651911399e-03 3.544774630645492744e-22 5.502342831109809712e-31 1.176732338988148094e-02 1.190552070769099587e-04 1.457683836573562142e-03 8.486529340624132235e-35 2.458868615473988203e-18 9.210499900618529091e-07
1.258941906223119168e-02 1.788023558251492255e-03 2.081695870263766962e-78 3.004220902081980360e-54 1.382817806271592620e-03 3.384532065811622237e-58 2.778347958801490914e-10 9.822398072398705345e-85 5.869910112987378014e-48 1.235532405082002115e-123
1.917192708582282324e-07 7.230156758909809731e-03 4.625790863093243272e-27 6.576088599437356571e-51 2.200061414167175239e-02 9.055794847729995302e-64 1.159770833788691300e-80 6.180118001763242793e-55 1.014659510305527916e-02 2.217182290086918392e-30
9.918948829472529641e-57 5.041018985978657852e-04 1.190820233551345003e-02 4.249964285109930065e-10 2.970251548024818722e-02 5.412747591721577893e-41 1.228522232124604728e-02 1.391881061888450984e-53 1.048366718603994832e-18 5.153135181179471780e-02
1.026431558042134320e-99 4.489207722347693398e-62 2.215960081542708816e-15 5.182370326461811533e-35 1.477696844737131157e-02 4.392128237613653795e-43 1.794174123157443182e-10 9.321220749453503109e-52 1.914333816037138303e-03 5.318390183594035500e-10
2.688843434030107823e-02 1.564958152588673238e-05 7.573470241083480973e-46 2.748197995001820026e-60 2.785204336402363756e-03 1.397631139920104949e-06 6.597146384201337324e-03 1.164317428102744437e-37 6.056810222042893663e-34 3.030087687782015558e-61
1.101814924939267977e-02 5.049945496019423576e-11 5.099946819991045543e-02 1.617281273636403123e-04 6.124806264226994451e-02 7.699267918898882422e-03 2.634485221695477900e-02 2.982621681269712402e-02 1.080213703920621126e-15 1.266542779949621500e-01
2.368373238485110464e-04 8.055856609829483819e-160 1.610036967508275013e-04 1.038024964569588682e-28 1.295088326582882552e-15 4.044006293275547131e-04 4.925791655061086418e-30 2.914052397779761040e-38 1.924029440377688206e-04 1.420348746490798930e-09
3.315723279463392986e-02 6.938558813987140417e-02 3.471862266225898136e-02 2.362407034662414307e-02 7.118503622615154902e-02 2.311744252041824453e-14 1.418982460363555064e-16 5.149464723009324757e-02 1.615926947171976436e-02 2.430741223486579806e-09
3.399826978248306216e-14 1.254129880411931821e-03 1.193699484330636231e-91 5.780857619604268817e-69 1.601189366127128005e-02 3.957416513139294761e-48 4.782255448400782919e-30 5.581794738020712728e-82 1.617344670123860939e-14 1.164719681186209621e-24
2.378622637058435199e-02 1.712903501228849104e-10 4.724241369068542772e-03 2.934564827532640017e-19 1.002288612734619222e-01 5.185501303379113383e-10 7.160265366828410388e-03 4.618041108349976026e-02 1.035240280791045270e-09 6.044748924376435506e-37
2.169118792502235430e-04 2.416420570421876524e-04 2.103146755205971346e-04 1.244312603293167669e-04 3.300687446234571169e-04 9.990525037465912525e-87 5.629984391536606942e-04 1.960300593918064458e-12 1.542137249046857608e-30 2.709825170230834598e-62
6.353401546491877633e-03 6.426228633925486732e-04 1.949016212889421438e-163 1.229346993379420992e-71 1.113147106749260218e-170 3.228804091099198765e-121 1.007098045585245982e-124 6.841091626478729388e-156 9.558103410569458082e-195 6.338016942080258411e-80
8.376734261323644237e-02 1.412920960166504959e-02 3.677812363805799817e-02 4.809780070574688066e-02 5.256247440272677346e-02 1.381990130860233017e-13 1.026726037382659114e-10 3.226453134453505598e-08 5.686024665867680031e-03 5.196551870495165272e-09
1.266053812439528687e-03 2.972392845579433212e-04 4.955178840897054215e-50 1.570588420410964095e-96 4.954779048673985282e-03 2.883966580010251066e-11 9.384505897215283404e-16 5.022576666492854538e-30 1.106778701107155507e-03 1.241527128659692722e-110
8.502218239398074826e-39 1.884311470494227838e-03 4.480458428227502817e-04 9.758779906707482569e-14 3.322624977297333054e-02 1.639220964212043409e-05 1.673035329584462603e-03 1.309072056898500941e-30 1.090410463739663501e-02 5.989991462664722571e-03
1.743248941499593766e-13 3.120442710587753489e-45 7.434876085545273324e-04 7.446110796134355138e-27 9.453467377158903187e-03 1.911709997466226260e-02 1.529174184128804376e-02 9.688526074478738250e-45 2.298706974658895749e-33 3.750386502911091926e-41
1.643654473952224507e-03 1.630472927685530172e-03 4.650729462196176445e-03 2.632273155901957886e-35 2.123397214826981683e-02 1.793096106789031527e-25 1.293727484045928498e-03 2.824786128751509002e-50 2.450806493234636545e-03 8.332963134583468970e-05
3.990943761347205167e-03 1.090386759646720834e-02 7.855404929864504358e-27 3.347126547840863117e-18 4.208557654364743794e-48 3.109302845333962104e-02 1.196040704199012941e-02 2.445059356822396599e-77 1.219385289816589794e-78 3.268375503245667373e-03
2.166818173908052064e-02 4.214819850411507592e-26 3.227862466607012756e-03 1.674832654764554438e-02 5.961973320971741125e-02 2.026180863885374407e-04 1.565554862206263581e-02 1.296036465453328160e-22 9.585168630678803371e-14 2.733039824675070375e-24
2.637627773978134735e-02 8.962755159859951215e-04 1.249067303289559447e-87 6.152371467270017469e-56 1.031733680316468740e-02 2.383699290806565258e-64 3.107770643499925635e-41 1.053572878034255053e-57 1.819015417246683901e-30 9.467114152838828243e-69
2.137696088035545561e-02 1.076054055675605598e-06 5.904504407860333703e-02 2.466210486438111704e-09 3.857314633899395356e-02 3.164486814181627361e-02 5.717270847402070033e-02 5.209129042812107868e-02 2.452231154263569617e-21 1.957812375827539961e-16
1.673285822977666273e-02 6.852384121944674056e-02 6.123608770756747200e-23 8.314873772853896701e-60 1.647492890120384035e-25 8.750663703166872098e-29 4.460761952435861527e-39 4.926147574297452950e-27 8.764419188825997872e-40 6.701446157770814943e-32
2.803848430544847339e-04 1.615884710738700307e-12 3.164737836277503637e-74 4.352103033040608261e-58 5.418311251937797321e-03 2.066692741865819387e-20 1.764341188852184108e-03 2.432675687780374817e-108 4.709784538297547937e-21 1.405710474684500408e-78
1.822049626416163580e-03 7.817345963488054102e-08 9.681330845575922273e-02 3.840456011662070953e-03 6.753206831722945169e-02 2.348670934962444889e-02 3.265471160182548821e-02 1.272644219899517481e-01 1.117002355775578021e-02 6.985665506161633376e-08
9.502161799558088429e-03 5.061378391759671878e-09 5.909514653825103693e-03 2.865824137844527608e-02 4.743771313652815624e-02 4.287479798131722930e-14 4.934931547094368985e-10 1.011876040108295641e-44 2.249487819673981568e-03 1.327238790674267551e-24
2.336570522205050616e-240 3.392094230148163181e-282 7.515273700672587616e-31 2.277944383140580284e-287 1.605524791849094642e-03 1.155577216334708330e-212 2.485678928634239672e-235 1.198291090535125891e-22 1.261953889293437891e-04 1.271551293581116954e-114
5.294862901390908101e-03 2.460095565991557258e-03 1.849041820934619594e-71 6.831259018041496796e-116 4.633657898058600215e-161 5.590986722526655192e-55 7.985044603578024807e-88 3.615893074511154071e-143 2.358892451112137949e-104 1.057169597528230683e-69
1.012931276555651980e-22 2.712727411448288431e-33 2.015072318772262226e-85 1.035741023625387725e-55 9.265746524035311724e-03 5.153709015637574770e-67 1.743949563941202393e-03 2.807746801072157375e-119 1.425844541467537253e-16 2.722069451554948332e-129
8.004675703567588571e-05 3.445173217474044032e-04 3.504821770379571063e-192 3.249742430882206236e-25 2.011467625701000318e-204 3.587757250322215971e-26 3.033959433361637495e-66 2.015176985934502839e-293 1.635360135681393795e-208 7.143643465471152159e-04
9.489718789400448939e-03 2.334341943523876410e-03 1.793590137799604447e-62 1.006695147284518146e-21 1.489292942619919319e-02 1.116110529287156529e-36 2.490671430817948881e-03 2.613660186995337914e-70 1.436363016501647618e-60 1.328909430722459644e-73
3.523003691135403646e-06 1.436804032014861324e-03 1.669381556676496617e-12 2.418066914749648872e-20 7.880594588245931620e-02 1.657310695220492351e-30 2.124192933366935480e-36 5.161591854279303643e-03 1.207250667135635613e-02 5.433485275661635869e-24
1.421393978134402592e-04 2.772939578033445619e-57 4.643206696018874748e-21 8.739316006892976191e-54 9.644217907727843046e-04 2.035168808194109072e-13 3.059137629094090737e-78 6.294141219136346435e-75 7.793349017740677434e-12 1.509756978149445240e-04
1.093814255603681694e-02 4.186183983832682254e-02 1.477871118566666795e-30 2.419010279437558742e-21 2.520345349272448891e-06 1.066544022850831643e-02 2.354459912775902005e-06 2.465194129988435278e-18 3.433079170938918307e-03 3.203507277401315429e-03
1.079134908635801492e-02 2.219394669121029132e-32 1.599434678821273235e-75 1.943100639779518752e-91 3.994153011497701840e-04 9.442873236769225385e-04 9.444718424850636826e-03 3.708949584614314120e-87 4.744032130386644961e-71 2.286913452159416092e-131
7.412174872558573158e-02 1.033543408287101008e-03 3.378793398185444801e-21 8.411855895627900873e-29 2.286549742424461018e-02 2.899803588727522523e-14 1.276104111040010800e-28 1.646041632406322272e-02 4.379947436360810122e-22 1.405216271893071771e-37
8.187135045046985138e-03 3.003400132070943039e-14 6.490313854670487319e-03 1.719368572987963915e-03 1.831245463791832722e-88 4.282098373186396946e-11 8.087276733642841803e-03 2.836052539875314106e-90 3.002554260406574534e-108 6.193990648627647888e-40
1.327249219331775622e-02 2.130821749221139256e-08 6.878402991556847036e-80 2.895865658212198408e-30 2.947735454341941395e-04 1.725490626741130486e-41 5.520967850077225428e-23 1.156263134478773004e-86 7.438322679944550282e-61 1.005937643592562885e-99
1.403302439815935949e-02 2.006622500402220968e-03 2.094946180473890417e-28 2.010015728417936751e-19 2.340811508395671855e-108 1.187205318954847696e-09 9.996067258157180502e-03 8.608873895563764268e-98 1.184149948135551294e-62 8.018645027464005369e-13
1.583177334239031266e-03 8.232711702922156576e-06 1.036642507919746054e-46 1.369735171332751339e-44 6.437061643965667298e-108 1.624110656249209495e-03 4.113460135850364151e-03 1.342662272370103065e-116 1.390464619821291160e-104 5.663266967078545849e-03
1.625729673850930454e-101 5.651951426769967615e-15 1.116723194303641827e-103 2.587771526342498302e-126 1.013434987041069010e-03 1.890362780892558158e-17 1.027730104228450226e-03 1.649689651778023384e-229 1.154859734823816022e-04 2.824705920736468596e-46
1.942917667972491724e-03 7.690709803012204691e-04 7.212062816394675029e-35 4.799547596189119268e-04 7.194357179332822212e-03 1.959608244727136470e-30 3.548941928330536367e-04 1.033660342024790580e-50 1.232957980697024477e-03 7.175735573689961131e-04
1.185711468542357400e-02 1.012660594192599649e-21 2.378143948708006522e-02 1.984227935996434738e-02 8.321822256838140012e-29 3.717246917117405462e-05 1.548731153117262165e-02 5.529363666630334999e-16 5.110636243525215127e-72 6.151666808916863213e-47
1.889916544566607468e-04 1.574829755415639081e-19 3.607950854550162623e-02 3.830994982926421158e-06 1.635915691421959866e-27 4.897665987330673126e-02 7.934986252474415802e-02 3.190802809780650371e-28 1.599988530555007887e-47 3.643624094069636016e-03
2.391600385542715177e-03 2.982523646283728908e-30 1.887061780670989050e-66 2.326369389889114879e-52 1.490450604830099810e-49 1.068351269568233036e-02 2.840376566309307967e-03 2.030776037671757695e-89 1.033574766515412043e-28 1.747606907127171761e-51
3.115845781296072511e-11 2.987928601514163901e-24 7.884073543759552048e-04 7.802467810719899196e-04 2.032161102156742824e-02 1.648862095828057101e-17 2.407022592884565208e-03 9.762321139128435051e-105 7.217965848707800180e-48 2.811368283313221763e-36
1.028651977090241573e-02 1.381858151991627141e-02 6.284659262669553407e-15 4.161443134538447303e-42 1.070930947169297827e-02 1.665910058625140380e-04 1.876300065338112939e-22 6.465975261631223305e-03 2.989382336427514383e-03 1.980916748891188269e-51
2.091399243476711745e-02 2.840598885210477567e-06 1.034254302931119354e-70 6.804804065330731958e-56 2.318164391418672376e-03 2.732314094587701776e-60 3.161022701419860201e-51 1.251655197511007981e-28 1.295572872208796985e-60 2.511036771445379324e-90
1.054608861766052679e-03 3.283341793400314300e-88 1.869562944174534836e-21 1.124407684507002090e-07 5.869447720825400199e-99 2.159872607165002863e-04 4.385273793267169804e-04 2.387844239227015290e-86 1.058120526202833404e-112 4.298460923374343473e-36
1.104732537784964110e-03 3.011847719871538505e-26 9.016228718473049455e-35 6.652256130633301936e-61 4.926267009047267616e-23 4.264390566227030388e-03 2.107898322679021760e-02 5.300858918793832741e-113 2.207142467759356591e-37 1.603772883797038168e-02
1.279927603665013524e-101 1.112981264527021525e-14 2.005057455241973715e-40 1.786567895465833159e-21 5.593986235479657919e-03 6.172418314523361773e-56 2.535622021662041481e-03 4.321540051351877664e-126 1.976367910761121609e-03 3.694665581969460670e-41
2.839195317585949750e-14 1.755028617848894374e-53 1.695767671744565845e-75 1.005058999312546159e-51 9.633738549531268777e-03 2.262360003694248076e-04 1.035628284282940313e-02 4.020168960517392930e-79 4.506264512472813208e-13 1.346109109589527254e-137
1.112888463041754317e-02 1.708320405908476225e-44 2.072005108746664175e-58 2.050301787213113516e-52 2.716671490781977488e-03 4.210484762828346078e-03 6.766434998710064291e-03 2.243587578953484615e-45 2.419781333699395168e-16 4.214640743920308730e-118
5.413080514355451841e-94 2.544127363556389081e-45 1.795685570540727554e-47 2.578079605371180103e-60 1.037990299515306400e-02 9.832965936755837604e-114 2.405435695736244230e-60 4.115467217638543312e-53 1.985494130773082875e-03 3.261677792605476045e-66
1.594034649061231660e-03 1.367912127423077477e-28 1.309665070053818674e-05 7.667884739081819923e-19 1.632063096938437055e-02 8.333617269396445884e-03 1.482774359977614975e-02 6.625199033278178125e-34 5.272350004459832868e-31 9.230096137043764565e-33
7.884741661241372579e-42 2.300814188723019666e-07 1.174045306111044478e-53 8.846394032036299386e-57 1.960838624309593770e-02 6.404580000308862776e-69 6.590573059929724787e-50 3.033851068607482383e-47 4.688175571800534017e-18 5.180617327451936419e-51
6.687905074558004284e-25 1.873138945062294367e-04 9.654204126447974769e-54 1.845045924394690157e-69 6.990672268987742528e-03 4.534553899113147677e-30 6.596480037327964990e-06 3.680721281893678310e-70 2.151763708975136036e-04 4.729851800320367002e-104
8.057562644051345641e-48 7.299613322416454009e-30 4.138623785948778449e-124 1.206683492852754744e-110 5.101972527591980278e-03 6.162570369736997439e-130 9.596742516168515191e-37 3.926167891710588208e-143 1.030100553093395176e-23 1.348077244178307616e-198
2.540968983391008863e-16 5.986080367792859889e-08 5.149382966951389177e-42 9.329610923722707131e-26 3.658347633867517490e-02 1.814529013994854715e-50 6.679959195005160117e-21 3.979520702594351817e-67 2.389257053963162597e-03 1.435995298950742006e-03
1.296487357656166475e-02 6.379576635733283547e-07 9.882258395258053385e-03 2.956275500742015546e-34 8.778972275373341655e-03 7.728421439996322438e-03 4.806393240355789041e-03 3.701389154970215342e-05 9.145358577658783384e-09 5.245184712889501156e-27
5.787114037730152656e-03 6.022921864235760737e-03 7.766608806134467310e-89 5.652799409524101629e-36 1.883751172731106804e-59 1.190096214711675276e-24 2.605062916755119737e-03 3.644733975460669865e-82 2.482509994911660908e-04 2.676303611332735734e-52
2.760386940568272315e-02 2.128209194799521272e-23 3.629990747134458614e-09 3.883303828905749436e-03 1.270374599616026490e-76 1.844629260935870574e-10 8.288972995585053988e-03 1.371182835915974597e-46 1.245480498324882918e-86 2.317197950435459576e-27
5.065539580976976576e-03 3.605852982274666508e-17 1.012779731129953830e-08 5.390078223216959414e-25 5.459841280773005540e-03 2.290704469818630531e-02 1.828094789678546758e-02 2.612667353739086426e-56 2.360734295296701286e-21 5.442911661953560057e-37
1.149711687434252926e-61 3.838761195699866220e-209 3.009660753348354490e-141 2.610908442799847424e-201 8.257114594257109310e-04 1.258618060046123466e-06 1.110510483413215509e-69 5.977645157526077468e-79 3.655240779378592293e-04 6.735391766352524829e-136
6.869867756357401177e-03 8.284313151050503056e-06 6.313819575090327145e-48 1.298705751164409870e-51 3.395049586827702560e-03 1.639024199510670889e-04 1.169100719871466430e-02 3.356012876586898744e-92 1.172358986207611984e-27 1.808471149470720390e-47
5.353102754620616202e-03 1.967672769678546763e-03 1.186755424947467332e-60 4.840930807214913375e-31 5.696925459904681090e-61 1.110888732944276648e-03 1.383491126701576202e-02 7.379061744211823151e-128 1.208197988002579518e-42 1.639564263917151694e-05
1.974572011779603120e-02 4.472873570523769278e-19 9.670122908539616860e-14 9.005735431610079844e-09 2.497214769732788303e-02 3.954815539011776559e-26 5.625257678992164403e-03 8.774351810188970255e-28 1.618912190961978597e-52 3.501751406012498865e-80
1.707493165561889056e-02 1.725183469530031798e-06 3.990668569214455230e-14 4.060260451040911609e-09 1.413715598710137732e-11 7.637424076045427890e-02 7.284039372819166996e-03 7.784756802345605765e-30 7.224981719527959239e-16 2.265256215949769075e-09
1.341634900332818920e-32 8.321664810907706757e-10 5.168399666543985613e-102 5.054923581740815426e-111 3.141768596420279128e-03 1.567527430206549691e-49 2.953437448759015445e-68 8.836747174479611718e-115 1.750542094762794296e-03 5.250590873759172267e-47
1.602155545050941556e-91 2.936793526728768382e-56 9.231314205957096225e-04 8.772639136870245210e-07 8.956737876779070559e-03 7.808095603538409965e-19 8.810222959144768098e-04 3.754961293906491671e-65 8.508028836628106968e-47 3.224364735442354691e-34
1.389293104003698269e-144 2.387309696132920731e-44 1.408143977927488983e-30 4.919155301780467855e-94 6.260044418924926414e-04 5.626226099930784732e-13 1.050890853212038201e-03 7.848998532193496874e-176 1.039506918160797302e-04 2.272265757659242300e-140
2.851626120223580086e-64 2.056464659980277311e-46 3.804828546542496460e-11 3.689400225277263912e-48 6.796120048031866791e-03 6.311061845503052276e-25 4.094760952000825634e-03 3.950558079257123896e-79 1.514314988926493974e-03 8.446824711811506363e-62
1.813021099922089647e-03 1.158978481900539512e-37 1.251235215732281622e-23 1.030894204155540606e-39 1.527508907926012141e-02 7.822695962178195794e-03 7.090902294441143831e-03 2.260079114492273893e-49 3.759453094505204489e-27 3.372260828260993538e-71
4.490963466154323632e-33 6.127319869455531657e-42 1.665576018623022778e-02 1.368584063195769224e-02 2.708858321427658894e-02 5.607184090419526791e-33 5.645276760974184127e-03 5.166285123083627536e-48 7.847179331198908969e-38 1.536131319486838887e-25
7.552322441178577379e-03 5.647479033600886228e-06 7.647096943721667350e-77 4.678859881917946020e-41 2.425516697008200529e-09 1.092176958634394021e-40 2.390695432330415798e-03 7.071926546112740003e-146 4.620521605115415670e-12 6.013831157507741004e-38
1.977103034977645366e-03 6.825081536407793023e-32 4.558348121905810881e-66 7.356460623217595252e-72 1.178215443498283272e-03 6.360876617719500884e-04 9.585262201879288235e-03 2.852529368028367938e-152 3.995318803616514247e-30 9.899702402858926135e-157
5.727430190625105305e-02 1.560549505233610287e-15 2.978514772128208754e-02 3.485927030362686446e-02 4.593479153140334805e-46 8.838178963598623122e-03 3.184286733311812029e-03 9.142245448502769915e-12 7.254711384765713099e-62 8.754114144028902774e-16
4.070339729119883121e-02 2.022375775145628718e-12 1.869021075597420798e-60 4.600171493411808214e-30 2.619605128963323898e-02 1.546848858034864210e-18 2.498344551541439193e-12 4.334851203697850496e-04 5.856356248060606839e-03 3.225252724481624962e-50
1.997633573661136854e-34 1.845679028432896169e-63 3.433485408126773166e-14 5.241591918331683648e-44 2.192440634822606736e-03 3.374540844273083288e-39 2.729559003808760541e-85 7.868064487752822446e-109 1.920956444747159813e-102 1.852098929407062063e-91
7.621751951016934867e-03 4.806846820928351721e-02 9.283407231736153816e-24 2.417206910847994499e-04 9.232364385852529097e-25 6.751301229200030260e-11 4.498347265795783866e-15 1.828001699315887102e-47 2.104126509630715763e-20 7.667889958575756747e-04
3.577086807653477909e-94 7.160340122724507004e-22 8.650318610436132301e-90 1.179532217580083956e-86 7.100880960422997594e-04 5.947209426914800776e-22 1.360844785903779280e-03 3.873109086932005730e-96 1.797874354713168755e-04 8.525233825071145518e-117
3.417244934376850035e-02 1.059443696540304791e-02 6.185036392688953583e-02 1.334401838931900187e-11 6.736668338243032017e-03 1.019982530837699880e-01 3.041921216751177718e-03 1.551137022664352272e-01 6.758159670688633584e-10 2.303562491921263417e-02
1.350091757263032576e-37 5.405030104548463647e-38 2.003104737167655733e-02 5.287991387540119485e-03 3.982172764034574985e-02 5.112162826736717308e-13 3.990196278368732946e-02 6.155319446489493362e-02 7.601394748555651004e-02 3.348385054828401065e-12
1.194903847439645703e-09 6.160300152463151976e-03 1.885301627493981766e-02 6.818527183171685727e-03 3.017670903538487156e-07 5.688471629547003222e-02 1.405408242976441228e-02 2.948898571604545768e-33 1.512236471983150567e-22 1.069729349852821011e-02
7.177610633662054318e-03 2.073923135939768737e-45 8.269851493626608226e-105 5.675770831425914291e-100 3.961677787230683673e-03 8.680630677366989415e-28 3.148966704157707408e-03 5.408919593240315059e-100 3.753924541123355180e-33 8.467401719613381441e-107
1.387752576020198896e-03 1.628758478516627805e-04 7.063021271394543550e-98 1.509271288651029131e-256 1.629251165064033152e-03 1.022248483170990077e-71 1.129697243075185909e-41 2.425765083175218259e-139 2.235624528787506854e-12 1.791722157311571285e-84
1.057518155968816883e-31 4.764507384832075351e-03 3.415263630836291786e-76 1.909444891617256538e-61 4.383579199755047000e-03 4.113104988111613332e-62 1.134704543393648488e-03 1.450075632192681520e-64 1.629355567760707021e-03 2.141937004716141656e-110
3.131849772465941304e-59 1.692140154568887153e-08 3.143160382790638691e-04 6.156599326845349326e-13 1.234593087643847537e-02 1.502248487105425522e-31 8.407756845397651793e-03 4.284665174762634979e-40 1.047805300106011833e-03 1.265143614067846696e-06
1.242006884760769002e-02 1.703891087301929042e-07 3.636382480348814342e-77 2.252655936930760081e-03 1.682952956884444873e-03 3.798345771686134711e-82 3.849279607849521073e-07 3.802842990656063608e-97 3.331158852097610162e-76 3.637546913540172416e-77
2.628006566682356861e-03 6.269746652977442390e-81 1.141124596315822776e-127 3.950874565579274168e-05 5.086476474715060812e-04 4.912719546786369722e-26 3.845561197664420042e-19 5.052419795491500660e-30 3.882465459016312681e-04 7.010895885189282197e-82
5.932586570467400858e-04 1.287238280212298566e-05 1.640008183381734779e-06 0.000000000000000000e+00 2.974148524249594310e-05 2.126599281296782481e-97 1.126936402087264912e-127 8.435940583173167559e-306 1.416864010547864115e-04 5.909497528231507425e-163
