1.819139936373313955e-04 1.432269481582508875e-21 1.327835081223223759e-02 2.942509687082816402e-07 5.563371503519771305e-02 3.403336984937910030e-12 1.537123699246685220e-05 6.317613424062510895e-06 1.264189018012473940e-15 1.685814611124056197e-03 8.411808767608288892e-05 1.603154341943586414e-22 7.933331104377205036e-15 2.109894854778159457e-03 8.154250741069372574e-03 3.701833996683994156e-12 2.792731303647614142e-10 2.220829943840151565e-16 1.300186056156519242e-02 4.485134083573866221e-06 1.361878853575690124e-04 2.055600274704070431e-16 1.242177766275771728e-01 4.821611739341798847e-02 5.401311343796941164e-14 3.196386866206768484e-03 1.009313344681018656e-07 1.126066995787745016e-03 1.361458504101765998e-01 1.542129605299445684e-07
1.510233845776540582e-29 1.306991975817372911e-56 8.352784836753524172e-38 3.930117674424690732e-02 1.227724380766746370e-58 2.729781130755817245e-53 5.371403802275555101e-41 2.452514795326616262e-30 1.165184636840316483e-43 1.612164960042953842e-31 4.731923513497985311e-03 1.581011427232491880e-72 6.797122487781179662e-52 2.833098630989445082e-10 3.065070486179410575e-32 6.311025180342881276e-68 1.090149157097702698e-32 2.161358094450809356e-02 2.418317330551634784e-42 7.773513640405926716e-19 9.439799693586231970e-37 8.537757976480559478e-53 1.086819849627672680e-48 8.430812685376896333e-58 1.191133878247200576e-57 3.419165817875390691e-46 1.897552622495913884e-12 1.235484773072517137e-41 6.440120292680786961e-14 5.680834271891333991e-29
2.041374260353300126e-28 6.563485636595703279e-33 5.422607052135844199e-21 6.204250295217072705e-03 1.766834232045529078e-46 8.473200523206327558e-51 1.435455882345520868e-54 7.474731091074498921e-10 1.464290751287289980e-60 3.213394140416842464e-39 2.394392752400386747e-03 2.532098809057811280e-57 1.765651625532814188e-40 3.390783398020860012e-02 2.596776481505555772e-03 2.152129091946269714e-33 5.642780694095589467e-71 1.128514031693894522e-06 1.709346336827691436e-11 3.290056570100619677e-04 1.649684181108243368e-79 5.941051382026773187e-54 1.283344807564131834e-31 4.800740629770262595e-32 2.518804699328326267e-48 2.317574365342659808e-64 1.472660296866259821e-30 3.336885397731998722e-05 7.380750030759220118e-14 4.641820506713746909e-53
3.184114515913208146e-26 5.951730072371949832e-26 1.349417497866623023e-30 8.669032546016851651e-03 3.001287390872973970e-02 5.382591831100117723e-39 1.416924478892094921e-10 4.876358911888503513e-08 2.153901197033712632e-25 1.125428083112215739e-02 6.615762495248946418e-08 2.244947131025642456e-52 5.403130998272639899e-31 4.715914189221621154e-21 3.751660100893122046e-02 7.119225517885817433e-55 1.864359780695390972e-40 4.787228479416200965e-20 1.998077610527114988e-03 1.601579924883211143e-03 6.366285940553177947e-20 8.160167575400736447e-29 1.312536150828357083e-28 1.403006729367172026e-16 1.256361702008038507e-04 2.156528394267315562e-36 4.013019516350334113e-06 8.406062665067751911e-32 1.563010846976056033e-23 1.257822850839046033e-27
1.121111839142297180e-07 5.080983287256319188e-62 1.882831876614183067e-02 1.938334476652193300e-02 9.129224881789087867e-31 3.575317318699496913e-30 6.069864641560089482e-56 7.489628435308558514e-14 8.240059078057367113e-45 4.148317031254137750e-10 6.969823986252689750e-03 7.945030771054637797e-64 9.584995921750836138e-23 8.323977397028546523e-04 2.225159485885114182e-28 1.311609796437976024e-41 2.369703443030124294e-40 1.370572714446762426e-28 1.382248490080328063e-19 3.423317753405553596e-03 4.421263691038616016e-54 3.018287333013158249e-26 2.128175141591697947e-03 1.386503466025768478e-47 2.620274930961055803e-36 3.225968676710011100e-41 2.517188094793680583e-14 7.686051987505932975e-18 1.317890611807610994e-11 4.961541971653792330e-26
1.626588814708623121e-22 1.485179032032831567e-09 9.906990521481610510e-18 2.699901683224921281e-25 5.125294595287135935e-02 7.792609803290414523e-25 1.139908698975348013e-08 5.301417847258726066e-17 3.897154819406460548e-03 2.353314817142211114e-03 1.165332935849786644e-19 2.892133834156856292e-03 9.309192942239421861e-17 3.568463774233434755e-21 5.382491263836840234e-02 7.988167944608146569e-06 1.010074786755760877e-16 2.665028922868235272e-05 1.157585499656853811e-01 3.814012966625525154e-03 6.748486230440485512e-02 5.817790310253370505e-03 4.846251634167415446e-26 1.822939296337480302e-10 1.587453763008639081e-03 5.334826275476783186e-08 4.076197392576945376e-06 2.874469460434756563e-19 3.355755904089573757e-22 9.111720643234944685e-21
1.043029584214170326e-21 5.451211400436300342e-02 7.037286629707107609e-23 1.269865005581017579e-43 8.073303068067254340e-02 2.010071179229140717e-07 2.483485622362584331e-03 5.922935680887075309e-24 1.951647854126778359e-17 2.286020067929013332e-15 1.470394732976371653e-02 2.473283212576877707e-03 9.750515753280985295e-04 4.469582237804168309e-18 5.890080230855591853e-25 3.603789677557475876e-11 4.847056326452945518e-05 1.640794433681188685e-21 5.038595699509418145e-30 3.771279091642579058e-23 7.094100010842407032e-42 2.258265762698140045e-22 1.442420937882321896e-01 1.235186594567110314e-21 3.835145901388992140e-02 6.832854458057720435e-22 6.558101644677838649e-44 1.467014621024451473e-02 4.237407358528959966e-10 2.514769087420048663e-02
8.482852196677234967e-67 2.241242145427809416e-52 1.651047015069199598e-35 1.298901343437032854e-02 3.020502694563690329e-52 5.568536967143616096e-29 2.359088449101011095e-22 7.129819024871354331e-25 4.909516141711142342e-49 5.127736144515716622e-76 1.853899535683307932e-73 2.023084263811058295e-48 1.160083024171900317e-47 5.932642514371326932e-25 2.293638469836505392e-02 1.009048428611140613e-42 2.987202137899393137e-39 5.148160020217346064e-27 2.001178551870451752e-02 2.334764881184539469e-55 2.063344344816773340e-02 2.344330638570375769e-02 5.785736524061598532e-15 1.351085286232395394e-19 1.380276797768731189e-15 1.805486709359092342e-33 2.676399060004774184e-06 8.492112449592501420e-32 4.100177564585414983e-61 2.027753926964419585e-22
6.898952111740477444e-23 2.712956252498558663e-38 7.112901719380359603e-23 9.130653587915360525e-02 2.700257768178865370e-19 1.723174580594178855e-26 5.434048404475099751e-16 1.179970265306751537e-05 2.591805970881792942e-10 3.299960569367378659e-04 1.305966214491655567e-24 2.753289216119126438e-05 2.128502931348609323e-12 1.162730538532583603e-20 3.414279164603723545e-03 1.259394630968368909e-21 2.814087326188538708e-32 1.399238216259551014e-19 2.243040549807858331e-05 3.023653901151002676e-05 1.218166328471208953e-02 4.305133563490150056e-33 7.952969445546420759e-22 7.633156964505385022e-26 4.504412683635011328e-35 3.395254136651237244e-19 9.493979474996720389e-03 1.690210126806749171e-31 6.764796690712833287e-03 3.716601895788086325e-40
3.979174649753395243e-53 1.267507241912741008e-83 3.016344591578830683e-02 2.182495274705595692e-02 6.937319203552932078e-42 2.490298873433951903e-65 3.951402081425449040e-71 7.543621749020656684e-06 2.160064913727577297e-40 9.955358432153694767e-45 1.667810025680402229e-39 7.519616189319253437e-58 1.231906443872750560e-33 5.769895503705341181e-53 7.103918328948074373e-03 1.016090419957020346e-59 1.389838403197888145e-96 4.409317569787660015e-15 1.704011859164559226e-03 1.413357886032822903e-07 9.444903300076808525e-29 1.432477412269845414e-65 4.887681177645081403e-31 6.369724616625809346e-31 5.230858653775736799e-60 2.081402779390011550e-64 2.323579968220444020e-03 2.256604317814816667e-80 4.125032530213235582e-45 3.283097153302331791e-89
2.558159109119905361e-16 3.088712952922981810e-03 5.653537960818436764e-02 5.502662107009099917e-19 3.514090543387431154e-02 1.619277016783386601e-17 1.102709778539026429e-10 4.871400076320199333e-14 6.790821663025735366e-02 4.145976338635743248e-06 7.664118198321430821e-04 9.567548568005184587e-12 2.092512236275567325e-15 1.979073156663919540e-23 3.724327684221418605e-02 2.541790217511351660e-02 3.121057909738245845e-02 1.307359599209820057e-17 3.335477535373224112e-02 9.409256588261037370e-08 1.425190349422825707e-02 1.319932916719671750e-03 2.587215833357687427e-10 1.136004485522367723e-18 4.021335025183003786e-02 1.992454659671787087e-02 1.156837135647697406e-19 1.020390308351394257e-02 1.259205108048474242e-01 4.663372026179853386e-22
1.598231431483890838e-18 2.544640149001929686e-17 4.544848656948365703e-04 2.544587953104763406e-02 5.340609050721007757e-03 2.056625840351249323e-21 7.684354833200538136e-47 1.256324981045274552e-08 4.473061493363553656e-27 2.245914853263632160e-20 9.110482400983784408e-10 2.539890433289876978e-27 7.227966985198174961e-17 6.509333205067019314e-04 2.298245388784242449e-02 3.917813728867944447e-20 4.272694168355036443e-43 6.924386642365822249e-03 1.001276015610673142e-01 2.235963534380448845e-03 1.800251010659366129e-12 4.055521532078568396e-22 8.798088133801396094e-03 6.711784482825345606e-06 1.031058512259515906e-19 9.523056585752287853e-24 2.410924914018017142e-03 1.044431414811942591e-35 2.272046623519387129e-18 9.205826149207965639e-13
1.105923199486904366e-25 9.182581874332223736e-68 1.125025492440538850e-02 1.526584631566683080e-02 3.810713196647315658e-58 1.616716170958989808e-34 3.882335017869226577e-62 1.369426123855985469e-07 1.269308688272927959e-44 2.202528463178417690e-45 4.506077845453566570e-26 3.395142775913884602e-81 5.139162467199587928e-49 5.598203984801692005e-12 8.435567334133903617e-11 4.215183888618441138e-68 2.034940903725363197e-61 7.214765474708025186e-24 2.838747772846186498e-02 2.153148299163046297e-05 7.507952852286544872e-26 4.981774240318382786e-07 6.435382957863305285e-21 3.594628467766380814e-18 5.193294111479665720e-101 1.137204582638828536e-32 2.542932580586440017e-23 2.025950390202994877e-44 1.935671698278785779e-37 5.962632382500895779e-51
3.852720487271198840e-02 2.308135228729677220e-25 2.294944589567016850e-13 3.900907752068343004e-02 1.549987942258919567e-02 2.633073636169393679e-29 1.089706877039554894e-51 2.703906826542450961e-06 1.717731619740658966e-33 3.008392922392059815e-12 5.128376541379571252e-40 6.137092026983700347e-29 7.096420212664270033e-02 1.238301326651515110e-03 1.122128584097830447e-03 3.923983983768101569e-05 9.034907648792952485e-35 1.676538969979350103e-09 2.096047568965519331e-02 1.610833391228082927e-14 1.244993558840736264e-05 2.285964236513270131e-02 2.538122530303166258e-03 4.869712012465129405e-04 4.460598641674634055e-32 1.395112969781893776e-16 8.015348441516231826e-03 2.849893740420281407e-34 1.632275897890535008e-18 2.013700912543507303e-16
1.102970872129411407e-21 1.746178604549018451e-02 1.715613220210102233e-14 3.995651559030527989e-25 9.385248473611092213e-02 1.040770891354226953e-18 1.792431865381268346e-09 1.054455743085266553e-14 3.491054630191531554e-05 5.784282068524968651e-03 1.125688973691470249e-17 5.481606358780776594e-02 1.381982111411609626e-11 4.423818155908311944e-25 4.005173674223789365e-02 4.716235360752134083e-10 6.927611672040083580e-11 3.595097538139931223e-05 2.673851603056963053e-02 7.130708879112977803e-14 4.903579795233112271e-02 7.257882579970326393e-12 4.409514624658507354e-02 1.984976837330156875e-03 4.969807557645131157e-02 8.789266207119488883e-04 1.765963502796954523e-06 8.214572197235237841e-36 6.173135064922317971e-16 3.001090109864396558e-10
1.603005647980630540e-25 2.187193646099369355e-03 2.153851587738601306e-37 1.147877930261089786e-02 1.880663241165347194e-02 1.001694476777171674e-27 1.654579642976811310e-29 6.762092203531323834e-30 8.768954091057339340e-29 7.572474768473921633e-29 4.071002743229739686e-03 2.240128504979680822e-73 1.640077938058662009e-39 4.996279179543987488e-03 5.175247633825623070e-03 1.441646625457568560e-54 2.692845734912164729e-26 7.758605755417108046e-35 5.373107330054738845e-14 1.081509623119133213e-52 1.086364117223351267e-14 1.000822186669191038e-02 6.293372626826329956e-06 2.792863161711610214e-09 3.887796614260482543e-03 1.551371216056086503e-60 1.661703318905384503e-16 2.588090620187520369e-29 2.463246959557821877e-44 2.904105301225622714e-12
2.304613497588651393e-107 3.850094751519915679e-61 3.468569540521366488e-86 1.456930225797161554e-02 3.406020665968037961e-12 8.494197483287428658e-78 3.637640241791766897e-109 1.301862666245493221e-03 1.057374792300344144e-95 3.174588077277154342e-30 8.518137554498872237e-94 2.624296065124272117e-104 4.073497041463500492e-25 1.017964137869887490e-03 3.343553468781423812e-03 1.821175017221755133e-73 1.275548946375290965e-110 7.602195333532626489e-52 2.846767900345421095e-04 3.927378658245382586e-73 1.142292880800970401e-03 3.000873301190460887e-81 1.733406847687459645e-02 1.984538349740667448e-11 3.895623597759205429e-53 1.139107949475179815e-49 1.545768474209472895e-04 4.099894797942278611e-52 3.088560604113672704e-72 1.253153850322771995e-38
5.878635532640505596e-53 1.206114318247895022e-02 9.586744166016094094e-74 1.552688396961972986e-114 4.665725633554677953e-24 2.691683642728186365e-49 1.165673461578004257e-14 3.669600151789317224e-50 1.048818724406211512e-80 3.741110749210640920e-71 3.025371735469538012e-02 5.099430449659955117e-36 2.754929805205709536e-57 3.205658780647916127e-75 1.522589421512113893e-40 1.791633301997234588e-60 7.282348489667384326e-30 1.412981248418728070e-91 5.872797862589169338e-81 5.546252582577598174e-102 4.105308871810243827e-83 2.579267080050715137e-52 4.135991529105514236e-02 6.968388958263913769e-75 2.002283112069876136e-02 1.837653560030698471e-86 7.977530878827400152e-110 1.670057419618211497e-02 3.909477286291224855e-74 2.357802443821893125e-04
1.512152156445771729e-02 1.439650593439901662e-08 3.539531663458359506e-54 4.552654652139080196e-37 1.432103343520750983e-30 1.889695878528296234e-25 1.514101610493541453e-12 4.485284345119480308e-36 4.985330039768109383e-38 5.851859201237519026e-29 4.251208389025453263e-04 1.985434784384380178e-24 2.104929217542212997e-26 5.577813893758818869e-25 1.680468088316167813e-02 9.195940899153294262e-39 6.150779032328574469e-13 5.703015806853548695e-15 3.241387980742261056e-34 2.365957609857800035e-43 7.701237151174727545e-28 1.652504848505917390e-01 5.703901851029585710e-20 2.813401872736690551e-38 3.799983627382752527e-02 3.808976384288296844e-38 3.765751213937032906e-27 3.507296810517790495e-03 4.383839379702130738e-43 2.852354273544182041e-14
1.333994916746485920e-22 7.835825780061672630e-03 1.883455769932624277e-41 7.861452759812512858e-50 2.268614272095058034e-04 2.816407820819620349e-57 2.281664396149802276e-20 2.730896209362877954e-72 8.764919636890339818e-09 1.964585333482775214e-35 4.213454236162155093e-03 2.394913370537292654e-15 3.686884108022786054e-55 3.274945547076652415e-43 1.002446575037934350e-02 1.298955699631671266e-43 4.135651227606414254e-53 8.199036670790211271e-44 1.864671737211582231e-52 1.222675656011897180e-44 2.053147747557070341e-59 8.324839551252713726e-04 2.663220226917485227e-45 1.555905870941750153e-89 2.030609070132924354e-02 1.546730930125484872e-54 6.787539841153352738e-50 1.044808322127670019e-39 6.794376493524323444e-50 6.555521665849121193e-92
1.253346623461824355e-47 8.088589188598918041e-44 3.637398566643772100e-31 3.065853900182488601e-02 1.109078203142915831e-02 1.067561620852636796e-38 4.668764232411400543e-79 5.488372389697169837e-08 2.458313141833884700e-80 1.152339647163060665e-24 2.959470052411430607e-35 6.570812168651048401e-81 7.066210155770140196e-36 5.033380765990697735e-06 3.163737316717162712e-03 7.068994619001315665e-49 1.227724106534411839e-123 6.590358902040886590e-20 1.350720904653156425e-02 2.367570357861186827e-18 5.225267911459404582e-20 4.262755529931131157e-59 1.406866239052366116e-02 3.266156774758552980e-03 4.487970129568715352e-29 4.245990980968051952e-59 5.220455969510143993e-08 5.686583350580169108e-64 8.568036301707191166e-33 1.315309267646397585e-29
1.356836536345478184e-01 9.325533004901169476e-05 7.035058053769325641e-17 2.170064373906650963e-06 4.185128267946278124e-02 2.735479528240010031e-07 4.918424743049186216e-04 1.689498220665863171e-06 6.676098238826241122e-12 8.318567102539964834e-09 2.071871399720015268e-10 3.646701301404259993e-02 7.895284486430438965e-10 6.603860976457275035e-11 2.005648478771573581e-02 4.748915336300386231e-02 2.405770373037195318e-04 2.615289780742990154e-05 5.696966810573339535e-02 1.125809999192583053e-11 6.843858801536471803e-02 1.093411256749519805e-01 1.880657327095002979e-13 4.881733722575600737e-07 4.723184458901376337e-02 1.955227220894830366e-11 8.527320639167184462e-09 2.084479226299879376e-02 1.339563987528722093e-10 1.713485577243021603e-17
1.286378720099457733e-04 2.542835172940710099e-78 1.200153488297324829e-04 6.291084889210852466e-91 1.177013838942695501e-84 4.621525586270721225e-56 6.429564458994806010e-88 3.171532687698969268e-05 3.702157934074102204e-49 4.274315264217950128e-111 5.750611718757916773e-04 7.602603462414835118e-70 1.169077780927270278e-123 1.891906387338620918e-262 1.194167639723370184e-79 1.039301449393421959e-10 7.697217427930465929e-59 5.298494079090132386e-94 8.797288854421027532e-04 6.902208662137320761e-32 2.820945660406566614e-04 4.004412791095961332e-79 2.139805428989890372e-04 1.031052971489575433e-105 1.405045338813218033e-55 2.680720354867533799e-20 1.822170755428161212e-120 1.045223140460286482e-151 6.686725052981305432e-40 1.403846864875001014e-42
8.069628238381337931e-13 9.915747527909643880e-03 1.088165157373487076e-11 9.444757760984618902e-06 9.441546380481136147e-02 2.608014743568429906e-06 3.366068892935025134e-07 3.694606846644764515e-09 3.685324744869013976e-11 4.642134304503166622e-03 1.151889188289112118e-02 4.678596214243285062e-02 8.963252429088567469e-05 5.513696310442305071e-02 1.000782412940272749e-09 7.001163731725634646e-04 5.154618775400455349e-02 7.908635489632153195e-03 3.036683889224548361e-04 7.533383301893295769e-09 3.970444123467427944e-12 1.234958497512375413e-17 4.478079959961960986e-04 4.142492325559302135e-02 5.228952010991821941e-02 1.998920632927753615e-04 1.674233075879734773e-08 1.646873587924550519e-01 1.079515129612031443e-01 4.942220943161000678e-04
4.926128725617816820e-39 5.511008794528645532e-03 1.753593314466343831e-97 7.736458278455124785e-80 4.582982612787523183e-03 4.191573348123937727e-97 4.354770046144920656e-64 7.942248076481202498e-53 7.562075896603515692e-65 2.805404979581710943e-39 4.160472290123203368e-03 7.256416095097204331e-121 2.275590804632156351e-65 2.061700277851931475e-48 9.758976438811829690e-03 2.195893326745615626e-93 3.843966044931709270e-134 1.514526516556357445e-59 7.728035267071464894e-61 2.710788264771420761e-64 1.611393490448353004e-138 1.565867187116911015e-43 1.277683600609650846e-02 2.685506108287317906e-105 1.186179532578717291e-02 1.757409746088901874e-73 4.061940308206366630e-86 6.886731483213023321e-20 2.627899452672405833e-86 6.126598045704125905e-46
4.899188886877416723e-23 6.799830441152133250e-04 5.551175691282906878e-20 1.596972445747225883e-05 1.465581136907962434e-01 4.744415182495729268e-18 1.121282813356228316e-12 2.071262343385463792e-06 1.039319629644559228e-21 1.591212291759259382e-03 3.189951488624778991e-03 5.338181944185741573e-02 7.486031325354706803e-20 2.331824676361722879e-06 4.067271195971907533e-02 8.796363748727868047e-14 3.843252840646030432e-13 3.459785614194465196e-03 1.291648104831294441e-02 1.124294182825898063e-26 1.857205334858332913e-03 5.899290470764592304e-23 1.207095670913535600e-18 4.202422548892502385e-02 6.760990534516313211e-02 1.237273497531024369e-15 2.219215072448126188e-04 2.585595991157891942e-13 6.371030463762853462e-19 2.664450443505041679e-07
5.907458591735984334e-107 2.717125295175600737e-96 2.728541874814291277e-72 4.449268324645157258e-04 9.463564586871570839e-39 2.948616858469825182e-128 2.543872740202344704e-04 1.256807394063612237e-49 5.360283656618319925e-11 5.771621713578083953e-18 3.598134739594839420e-37 2.350153976495592604e-69 1.689837368329161519e-04 8.986459927649331198e-36 5.331918082492547843e-55 3.034745772941609610e-173 5.067475615878675981e-184 2.486152359698936263e-04 6.193863454316565520e-49 9.971912399209513327e-202 7.350503220842260479e-04 1.081648254989906861e-10 5.151873274522238231e-04 3.850194855975255627e-12 7.528249230816198498e-04 4.242252147927011202e-04 6.121240869849252371e-39 3.891199662086737782e-04 6.105288445302471360e-129 2.309445058603786259e-28
8.700986823078797521e-67 8.804325053392009953e-288 1.788651871533487975e-200 1.421807314096093858e-02 7.041934201056184842e-132 7.571485514379106829e-97 1.180010351302381371e-230 2.023599249622026707e-31 3.521307303987227978e-150 9.852594240937905002e-116 1.867826915388134992e-226 2.101961381657107411e-224 2.971444004567415027e-54 3.608664260898144623e-09 1.630643069061858376e-208 2.326999258552679802e-159 8.347672359047951270e-203 1.456530571559135880e-153 4.956393036063752993e-72 7.223936379357088793e-229 3.860020366583825733e-89 4.475191844088778860e-225 2.192133758162185132e-03 1.894829034667665207e-22 2.272701970869734103e-322 8.129689981495534670e-61 9.010459636648098350e-30 1.416164688682784971e-135 2.580535578466915898e-17 2.107373619743328219e-57
